Artigo,Descricao,Unidade,STKActual,Moeda,PVP1,PCMedio,PCUltimo,DataUltEntrada,DataUltSaida,Familia,PVP_REF_Mercado
68923868,CAC ACCB500B/32 UNC 11/8 (JG),UN,0.0,PTE,16405.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923884,CAC ACCB500B/32 UNC1 1/4JG,UN,0.0,EUR,60.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923884,CAC ACCB500B/32 UNC1 1/4JG,UN,0.0,PTE,12130.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923906,CAC ACCB500B/32 UNC1 3/8JG,UN,0.0,EUR,14.72,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923906,CAC ACCB500B/32 UNC1 3/8JG,UN,0.0,PTE,2951.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923922,CAC ACCB500B/32 UNC1 1/2JG,UN,0.0,EUR,10.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923922,CAC ACCB500B/32 UNC1 1/2JG,UN,0.0,PTE,2005.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923965,CAC ACCB500B/32 UNC1 3/4JG,UN,0.0,EUR,13.37,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68923965,CAC ACCB500B/32 UNC1 3/4JG,UN,0.0,PTE,2681.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68924007,CAC ACCB500B/32 UNC 2 JG,UN,0.0,EUR,13.33,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68924007,CAC ACCB500B/32 UNC 2 JG,UN,0.0,PTE,2672.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925100,CAC HSSCB UNIV BSPT1/4-3/8,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925100,CAC HSSCB UNIV BSPT1/4-3/8,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925119,CAC HSSCB UNIV BSPT 1/2-3/4 (JG),UN,4.0,EUR,200.1,146.9,146.897,2017-10-10,1900-01-01,6,NULL
68925119,CAC HSSCB UNIV BSPT 1/2-3/4 (JG),UN,4.0,PTE,28180.0,146.9,146.897,2017-10-10,1900-01-01,6,NULL
68925127,CAC HSSCB UNIV BSPT 1-2 (JG),UN,0.0,EUR,200.1,205.1,256.37,2019-02-18,2019-02-21,6,NULL
68925127,CAC HSSCB UNIV BSPT 1-2 (JG),UN,0.0,PTE,28180.0,205.1,256.37,2019-02-18,2019-02-21,6,NULL
68925305,CAC HSSPL CBUN BSPT 1/2-3/4 (JG),UN,2.0,EUR,168.2,91.69,91.69,2017-10-10,1900-01-01,6,NULL
68925305,CAC HSSPL CBUN BSPT 1/2-3/4 (JG),UN,2.0,PTE,26550.0,91.69,91.69,2017-10-10,1900-01-01,6,NULL
68925313,CAC HSSPL CBUN BSPT 1/2 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925313,CAC HSSPL CBUN BSPT 1/2 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925577,CAC HSS CBUNI NPT1/4-3/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925577,CAC HSS CBUNI NPT1/4-3/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925585,CAC HSS CBUNI NPT1/2-3/4JG,UN,0.0,EUR,116.42,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925585,CAC HSS CBUNI NPT1/2-3/4JG,UN,0.0,PTE,23340.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925593,CAC HSS CB UNIV NPT 1/2JG,UN,0.0,EUR,116.42,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925593,CAC HSS CB UNIV NPT 1/2JG,UN,0.0,PTE,23340.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68925643,SEE  SNAKE ,UN,1.0,EUR,265.0,212.0,212.0,2017-10-10,1900-01-01,6,NULL
68926166,CAC HSS CB 141 BSPT 2 1/2-4 (JG),UN,0.0,EUR,238.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926166,CAC HSS CB 141 BSPT 2 1/2-4 (JG),UN,0.0,PTE,42605.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926298,CAC HSS CB 161 BSPT 4/6 (JG),UN,0.0,EUR,439.8,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926298,CAC HSS CB 161 BSPT 4/6 (JG),UN,0.0,PTE,63240.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926506,CAC HSS CB 914 BSPT2 1/2-4 (JG),UN,0.0,EUR,236.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926506,CAC HSS CB 914 BSPT2 1/2-4 (JG),UN,0.0,PTE,62290.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926700,CAC HSS CB500B/31 BSW1/4JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926700,CAC HSS CB500B/31 BSW1/4JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926719,CAC HSS CB500B/31 BSW5/16JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926719,CAC HSS CB500B/31 BSW5/16JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926727,CAC HSS CB500B/31 BSW3/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926727,CAC HSS CB500B/31 BSW3/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926735,CAC HSS CB500B/31 BSW 7/16 (JG),UN,0.0,EUR,132.43,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926735,CAC HSS CB500B/31 BSW 7/16 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926743,CAC HSS CB500B/31 BSW 1/2 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926743,CAC HSS CB500B/31 BSW 1/2 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926751,CAC HSS CB500B/31 BSW9/16JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926751,CAC HSS CB500B/31 BSW9/16JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926778,CAC HSS CB500B/31 BSW 5/8 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926778,CAC HSS CB500B/31 BSW 5/8 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926786,CAC HSS CB500B/31 BSW 3/4 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926786,CAC HSS CB500B/31 BSW 3/4 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926808,CAC HSS CB500B/31 BSW 1 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926808,CAC HSS CB500B/31 BSW 1 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926816,CAC HSS CB500B/32 BSW1 1/8,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926816,CAC HSS CB500B/32 BSW1 1/8,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926824,CAC HSS CB500B/32 BSW 11/4 (JG),UN,0.0,EUR,132.43,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926824,CAC HSS CB500B/32 BSW 11/4 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926840,CAC HSS CB500B/32 BSW11/2JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926840,CAC HSS CB500B/32 BSW11/2JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926867,CAC HSS CB500B/32 BSW 2  (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68926867,CAC HSS CB500B/32 BSW 2  (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927081,CAC HSS CB500B/31 SI 6JG,UN,0.0,EUR,157.17,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927081,CAC HSS CB500B/31 SI 6JG,UN,0.0,PTE,31510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927103,CAC HSS CB500B/31 SI 7 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927103,CAC HSS CB500B/31 SI 7 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927111,CAC HSS CB500B/31 SI 8 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927111,CAC HSS CB500B/31 SI 8 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927138,CAC HSS CB500B/31 SI 9JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927138,CAC HSS CB500B/31 SI 9JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927146,CAC HSS CB500B/31 SI 10 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927146,CAC HSS CB500B/31 SI 10 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927154,CAC HSS CB500B/31 SI 11JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927154,CAC HSS CB500B/31 SI 11JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927162,CAC HSS CB500B/31 SI 12 (JG),UN,0.0,EUR,148.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927162,CAC HSS CB500B/31 SI 12 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927170,CAC HSS CB500B/31 SI 14JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927170,CAC HSS CB500B/31 SI 14JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927189,CAC HSS CB500B/31 SI 16 (JG),UN,0.0,EUR,148.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927189,CAC HSS CB500B/31 SI 16 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927197,CAC HSS CB500B/31 SI 18 (JG),UN,0.0,EUR,148.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927197,CAC HSS CB500B/31 SI 18 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927200,CAC HSS CB500B/31 SI 20 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927200,CAC HSS CB500B/31 SI 20 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927219,CAC HSS CB500B/31 SI 22 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927219,CAC HSS CB500B/31 SI 22 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927227,CAC HSS CB500B/31 SI 24 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927227,CAC HSS CB500B/31 SI 24 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927235,CAC HSS CB500B/32 SI 27JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927235,CAC HSS CB500B/32 SI 27JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927243,CAC HSS CB500B/32 SI 30 (JG),UN,0.0,EUR,168.2,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927243,CAC HSS CB500B/32 SI 30 (JG),UN,0.0,PTE,26550.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927251,CAC HSS CB500B/32 SI 33JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927251,CAC HSS CB500B/32 SI 33JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927278,CAC HSS CB500B/32 SI 36JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927278,CAC HSS CB500B/32 SI 36JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927286,CAC HSS CB500B/32 SI 39JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927286,CAC HSS CB500B/32 SI 39JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927294,CAC HSS CB500B/32 SI 42JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927294,CAC HSS CB500B/32 SI 42JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927308,CAC HSS CB500B/32 SI 45JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927308,CAC HSS CB500B/32 SI 45JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927316,CAC HSS CB500B/32 SI 48JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927316,CAC HSS CB500B/32 SI 48JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927324,CAC HSS CB500B/32 SI 52JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927324,CAC HSS CB500B/32 SI 52JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927545,CAC HSS CB500B/31 UNC1/4 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927545,CAC HSS CB500B/31 UNC1/4 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927553,CAC HSS CB500B/31 UNC5/16JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927553,CAC HSS CB500B/31 UNC5/16JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927561,CAC HSS CB500B/31 UNC3/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927561,CAC HSS CB500B/31 UNC3/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927588,CAC HSS CB500B/31 UNC7/16JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927588,CAC HSS CB500B/31 UNC7/16JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927596,CAC HSS CB500B/31 UNC1/2JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927596,CAC HSS CB500B/31 UNC1/2JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927618,CAC HSS CB500B/31 UNC9/16 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927618,CAC HSS CB500B/31 UNC9/16 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927626,CAC HSS CB500B/31 UNC5/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927626,CAC HSS CB500B/31 UNC5/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927642,CAC HSS CB500B/31 UNC3/4JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927642,CAC HSS CB500B/31 UNC3/4JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927669,CAC HSS CB500B/31 UNC7/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927669,CAC HSS CB500B/31 UNC7/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927685,CAC HSS CB500B/31 UNC 1JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927685,CAC HSS CB500B/31 UNC 1JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927707,CAC HSS CB500B/32 UNC11/8 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927707,CAC HSS CB500B/32 UNC11/8 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927723,CAC HSS CB500B/32 UNC11/4JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927723,CAC HSS CB500B/32 UNC11/4JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927758,CAC HSS CB500B/32 UNC13/8JG,UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927758,CAC HSS CB500B/32 UNC13/8JG,UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927774,CAC HSS CB500B/32 UNC11/2 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927774,CAC HSS CB500B/32 UNC11/2 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927782,BROCA CRAN PERF 51522 89,UN,0.0,EUR,611.9,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927782,BROCA CRAN PERF 51522 89,UN,0.0,PTE,122675.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927790,BROCA CRAN PERF 51532 114,UN,0.0,EUR,837.96,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927790,BROCA CRAN PERF 51532 114,UN,0.0,PTE,167995.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927812,CAC HSSCB500B/32 UNC 1 3/4 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927812,CAC HSSCB500B/32 UNC 1 3/4 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927820,CAC HSSCB928 BSPT2 1/2-3 (JG),UN,0.0,EUR,157.5,165.2,206.5,2020-09-22,1900-01-01,6,NULL
68927820,CAC HSSCB928 BSPT2 1/2-3 (JG),UN,0.0,PTE,40475.0,165.2,206.5,2020-09-22,1900-01-01,6,NULL
68927847,CAC HSSCB500B/32 UNC 2 (JG),UN,0.0,EUR,122.26,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927847,CAC HSSCB500B/32 UNC 2 (JG),UN,0.0,PTE,24510.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927855,BROCA CRAN PERF 51507 50,UN,0.0,EUR,333.17,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927855,BROCA CRAN PERF 51507 50,UN,0.0,PTE,66795.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927863,BROCA CRAN PERF 51512 63,UN,0.0,EUR,454.56,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927863,BROCA CRAN PERF 51512 63,UN,0.0,PTE,91130.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927871,BROCA CRAN PERF 51517 76,UN,0.0,EUR,534.06,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927871,BROCA CRAN PERF 51517 76,UN,0.0,PTE,107070.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927898,BROCA CRAN PERF 51527 101,UN,0.0,EUR,564.22,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927898,BROCA CRAN PERF 51527 101,UN,0.0,PTE,113115.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927901,"BROCA CL HSS  53085 6,5",UN,0.0,EUR,19.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927901,"BROCA CL HSS  53085 6,5",UN,0.0,PTE,765.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927928,SERRA PERFURADORA  52755 M-14,UN,0.0,EUR,13.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927928,SERRA PERFURADORA  52755 M-14,UN,0.0,PTE,1780.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927936,SERRA PERFURADORA  52760 M-16,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927936,SERRA PERFURADORA  52760 M-16,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927944,SERRA PERFURADORA  52765 M-17,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927944,SERRA PERFURADORA  52765 M-17,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927952,SERRA PERFURADORA  52770 M-19,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927952,SERRA PERFURADORA  52770 M-19,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927960,SERRA PERFURADORA  52775 M-21,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927960,SERRA PERFURADORA  52775 M-21,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927979,SERRA PERFURADORA  52780 M-22,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927979,SERRA PERFURADORA  52780 M-22,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927987,SERRA PERFURADORA  52785 M-24,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927987,SERRA PERFURADORA  52785 M-24,UN,0.0,PTE,1355.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927995,SERRA PERFURADORA  52790 M-25,UN,0.0,EUR,9.48,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68927995,SERRA PERFURADORA  52790 M-25,UN,0.0,PTE,1310.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928002,SERRA PERFURADORA  52795 M-27,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928002,SERRA PERFURADORA  52795 M-27,UN,0.0,PTE,1500.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928010,SERRA PERFURADORA  52800 M-29,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928010,SERRA PERFURADORA  52800 M-29,UN,0.0,PTE,1500.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928029,SERRA PERFURADORA  52805 M-30,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928029,SERRA PERFURADORA  52805 M-30,UN,0.0,PTE,1500.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928037,SERRA PERFURADORA  52810 M-32,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928037,SERRA PERFURADORA  52810 M-32,UN,0.0,PTE,1500.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928045,SERRA PERFURADORA  52815 M-33,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928045,SERRA PERFURADORA  52815 M-33,UN,0.0,PTE,1500.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928053,SERRA PERFURADORA  52820 M-35,UN,0.0,EUR,10.3,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928053,SERRA PERFURADORA  52820 M-35,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928061,SERRA PERFURADORA  52825 M-37,UN,0.0,EUR,11.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928061,SERRA PERFURADORA  52825 M-37,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928088,SERRA PERFURADORA  52830 M-38,UN,0.0,EUR,11.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928088,SERRA PERFURADORA  52830 M-38,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928096,SERRA PERFURADORA  52835 M-40,UN,0.0,EUR,11.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928096,SERRA PERFURADORA  52835 M-40,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928118,SERRA PERFURADORA  52840 M-41,UN,0.0,EUR,11.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928118,SERRA PERFURADORA  52840 M-41,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928126,SERRA PERFURADORA  52845 M-43,UN,0.0,EUR,11.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928126,SERRA PERFURADORA  52845 M-43,UN,0.0,PTE,1590.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928134,SERRA PERFURADORA  52845 M-44,UN,0.0,EUR,13.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928134,SERRA PERFURADORA  52845 M-44,UN,0.0,PTE,1960.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928142,SERRA PERFURADORA  52855 M-46,UN,0.0,EUR,13.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928142,SERRA PERFURADORA  52855 M-46,UN,0.0,PTE,1960.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928150,SERRA PERFURADORA  52860 M-48,UN,0.0,EUR,13.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928150,SERRA PERFURADORA  52860 M-48,UN,0.0,PTE,1960.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928169,SERRA PERFURADORA  52865 M-51,UN,0.0,EUR,13.5,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928169,SERRA PERFURADORA  52865 M-51,UN,0.0,PTE,1960.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928177,SERRA PERFURADORA  52870 M-52,UN,0.0,EUR,16.75,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928177,SERRA PERFURADORA  52870 M-52,UN,0.0,PTE,2310.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928185,SERRA PERFURADORA  52875 M-54,UN,0.0,EUR,16.75,0.0,0.0,1900-01-01,1900-01-01,6,NULL
68928185,SERRA PERFURADORA  52875 M-54,UN,0.0,PTE,2310.0,0.0,0.0,1900-01-01,1900-01-01,6,NULL
